,Image,Id,Hash,Shape,Mode,Length,Ratio,New_Whale,Id_Count
9151,eeab0f96.jpg,w_ce29d2a,c856a68f093af3d1,"(1050, 698)",RGB,732900,1.504297994269341,False,3
9152,eeb8811a.jpg,w_1161030,e6d893678912768d,"(700, 500)",L,350000,1.4,False,2
9153,eebe77e5.jpg,w_5dc538d,e8b6d5714a0ba6f0,"(1050, 600)",RGB,630000,1.75,False,2
9154,eecb22be.jpg,w_2b939eb,85302ccfb3b0b5dc,"(1050, 417)",RGB,437850,2.5179856115107913,False,4
9155,eef1c346.jpg,w_afbc150,aed8d535ac089b53,"(1050, 462)",RGB,485100,2.272727272727273,False,2
9156,eef58014.jpg,w_6cef37c,cc93719c4fe016ec,"(1050, 450)",RGB,472500,2.3333333333333335,False,2
9157,eefa83ad.jpg,w_c0f3e88,be8fc3b02c6b384c,"(894, 383)",RGB,342402,2.3342036553524803,False,3
9158,eefdcd97.jpg,new_whale,af5b188570b94f23,"(986, 493)",RGB,486098,2.0,True,810
9159,ef00fd9a.jpg,w_86b3f04,b34128d3a6f17c1d,"(1050, 600)",RGB,630000,1.75,False,4
9160,ef017127.jpg,w_f43935f,ba0fc9b0352e8ec3,"(700, 500)",L,350000,1.4,False,1
9162,ef1a858e.jpg,w_544f7e7,c415bfb8035a50f7,"(1050, 525)",RGB,551250,2.0,False,1
9163,ef20a19e.jpg,new_whale,eb9a96e5b826191c,"(556, 190)",RGB,105640,2.9263157894736844,True,810
9164,ef34c194.jpg,w_8716ad9,e62bdbd026295a87,"(930, 620)",RGB,576600,1.5,False,1
9167,ef4108d9.jpg,w_0d39a68,db9e84f1b948f00e,"(1050, 203)",RGB,213150,5.172413793103448,False,5
9168,ef4c611c.jpg,w_4fb3c95,b688cd3332e4cc9b,"(1050, 700)",RGB,735000,1.5,False,9
9169,ef4eb08d.jpg,w_5b08542,ead2a5298f60de29,"(943, 345)",RGB,325335,2.7333333333333334,False,1
9170,ef50f924.jpg,w_4378542,bb8fa0607958d66c,"(1050, 205)",RGB,215250,5.121951219512195,False,3
9171,ef552610.jpg,w_224000c,b0988ee36178badc,"(699, 488)",L,341112,1.4323770491803278,False,1
9172,ef591010.jpg,w_3e1a037,c0373f4f83f05722,"(1050, 525)",RGB,551250,2.0,False,1
9173,ef595187.jpg,w_65943d6,aace85306f8b40f7,"(1050, 600)",RGB,630000,1.75,False,1
9174,ef5b63ab.jpg,w_a3885dc,f883ccb360ec99cc,"(1050, 450)",RGB,472500,2.3333333333333335,False,1
9175,ef61a70c.jpg,w_f4e84c1,becbc236246c8dc3,"(813, 465)",L,378045,1.7483870967741935,False,1
9176,ef63286c.jpg,w_4c4c001,aa5c74cbb6262c2d,"(776, 186)",RGB,144336,4.172043010752688,False,2
9177,ef66cd11.jpg,w_9ec358c,a86edfb08191b2b5,"(1013, 513)",RGB,519669,1.9746588693957114,False,6
9178,ef69e88d.jpg,w_fd3e88d,be87c070f5789c0e,"(1050, 348)",RGB,365400,3.0172413793103448,False,1
9179,ef6abd5a.jpg,w_367b996,d86130616c47e7de,"(1050, 700)",RGB,735000,1.5,False,6
9180,ef6bc4d8.jpg,w_e21da76,aad5d0f02dce90b5,"(1034, 689)",RGB,712426,1.5007256894049348,False,1
9181,ef77df0e.jpg,w_2071a4c,bbcec3b064bd0c83,"(675, 260)",RGB,175500,2.5961538461538463,False,12
9182,ef7a6bed.jpg,w_50cd600,a518dac6e138be2d,"(840, 437)",L,367080,1.9221967963386728,False,1
9183,ef7cf814.jpg,w_17e8554,ea96d4605e872b8e,"(1050, 600)",RGB,630000,1.75,False,4
9184,ef7fd01e.jpg,w_bc68c30,c83897e6798de270,"(1050, 308)",RGB,323400,3.409090909090909,False,1
9185,ef825832.jpg,w_62c3998,afcbd0a5a364a968,"(1050, 435)",RGB,456750,2.413793103448276,False,7
9186,ef859265.jpg,w_cb7d1b5,fa83a5f81ac7a078,"(752, 451)",RGB,339152,1.6674057649667406,False,3
9187,ef886710.jpg,w_06a6351,e91896e7685895e5,"(1000, 667)",RGB,667000,1.4992503748125936,False,5
9188,ef95856c.jpg,w_10a366f,fcc3853d68c29635,"(699, 400)",L,279600,1.7475,False,1
9190,efa0f6cc.jpg,w_279b255,eb5b943769c89622,"(700, 500)",L,350000,1.4,False,2
9191,efa6220e.jpg,new_whale,be4bd0b5a2b0ada8,"(1050, 318)",RGB,333900,3.30188679245283,True,810
9192,efa7392a.jpg,w_62ca7c8,ed9b92e471380e4b,"(1050, 600)",RGB,630000,1.75,False,3
9193,efa7a1db.jpg,w_efebfe8,bec0c993a1a676b4,"(1050, 225)",RGB,236250,4.666666666666667,False,5
9194,efac35b7.jpg,w_01f9086,ab9b94f4a261b968,"(967, 317)",RGB,306539,3.050473186119874,False,1
9195,efb84b03.jpg,w_dbda0d6,81ccd82367dd99c6,"(1050, 700)",RGB,735000,1.5,False,17
9196,efc6cdd4.jpg,w_8c1ec28,fbc6857adc817806,"(1050, 383)",RGB,402150,2.741514360313316,False,14
9197,efc8e282.jpg,w_6751cb2,d988d5312c8ff370,"(1050, 600)",RGB,630000,1.75,False,1
9198,efc9d215.jpg,w_69e7dab,9d82a269da26d9ab,"(833, 177)",RGB,147441,4.706214689265536,False,1
9199,efcd2ffe.jpg,w_7f40920,aae89d93b16c4aca,"(1050, 679)",RGB,712950,1.5463917525773196,False,4
9200,efcf3af9.jpg,w_d382236,bb4ec3f4e2b14c90,"(1050, 401)",RGB,421050,2.6184538653366585,False,7
9201,efe4345d.jpg,w_61b5906,9e9fa36b8942a2e4,"(1050, 600)",RGB,630000,1.75,False,1
9202,efee2355.jpg,w_0e9f6d9,fa0f8370a530c97e,"(1050, 361)",RGB,379050,2.9085872576177287,False,4
9203,eff32f8a.jpg,w_4195fc3,a99fc2b0354d4a9e,"(1050, 585)",L,614250,1.794871794871795,False,2
9204,eff82e34.jpg,w_19eb1b8,ae1f80a0fad8795a,"(1050, 296)",RGB,310800,3.5472972972972974,False,2
9205,f005e84b.jpg,w_9e7cada,dec4103f8cc6756a,"(1050, 700)",RGB,735000,1.5,False,1
9206,f009c06d.jpg,w_9d9913a,f9ce93342dc81f30,"(1050, 603)",L,633150,1.7412935323383085,False,1
9207,f00e601f.jpg,w_20c671c,9da672989ea5a872,"(1050, 525)",RGB,551250,2.0,False,3
9208,f00e8e2d.jpg,w_1cca86d,ba5ec5c1b4366a49,"(1050, 600)",RGB,630000,1.75,False,2
9209,f00f3b3d.jpg,w_12d9132,8748b8a727d8b8a7,"(900, 599)",RGB,539100,1.5025041736227045,False,1
9210,f00f98fb.jpg,w_0d48a7d,a4d38b7434db033d,"(960, 596)",RGB,572160,1.610738255033557,False,6
9211,f016cb5d.jpg,w_8ae97a4,ca9735687e9f82a0,"(1050, 788)",L,827400,1.33248730964467,False,1
9212,f01c79d1.jpg,w_dd0c2e0,ab8fd4c0786a1dc3,"(1050, 700)",RGB,735000,1.5,False,2
9213,f01d4fa9.jpg,w_af890ad,eac4952b9dc57226,"(1050, 525)",RGB,551250,2.0,False,4
9216,f02e27fd.jpg,w_d3ce445,dd5390b4b72f0d48,"(1008, 748)",L,753984,1.3475935828877006,False,4
9217,f0316c57.jpg,w_f438375,e99e960761790d96,"(815, 543)",RGB,442545,1.5009208103130756,False,6
9218,f0411154.jpg,w_326e389,cfd038cff02a7688,"(841, 561)",RGB,471801,1.499108734402852,False,2
9219,f04221cb.jpg,w_f1457b5,cb1592e6b519645e,"(1050, 262)",RGB,275100,4.00763358778626,False,2
9221,f060966d.jpg,w_57c8da9,ba9fc560709f8d60,"(1050, 700)",RGB,735000,1.5,False,5
9222,f063a55b.jpg,w_147b62b,f89b8760685e96a5,"(727, 416)",RGB,302432,1.7475961538461537,False,4
9223,f063afa8.jpg,w_fa9c3d8,e61dce5a8721f071,"(1050, 235)",RGB,246750,4.468085106382978,False,1
9224,f06db708.jpg,w_16ea0b2,bfc0d26fa0bcc132,"(894, 223)",RGB,199362,4.00896860986547,False,2
9225,f0808ef6.jpg,w_b8236d6,a885e3629caf1b27,"(1050, 290)",RGB,304500,3.6206896551724137,False,1
9226,f086641f.jpg,w_447643b,aa1fd185b435d52a,"(1050, 700)",RGB,735000,1.5,False,1
9228,f08d0573.jpg,w_38bcd3e,b34ed897c1b2e2b0,"(1050, 448)",RGB,470400,2.34375,False,2
9229,f08d46f5.jpg,w_2863d51,be978760709c3a1e,"(1050, 600)",RGB,630000,1.75,False,4
9230,f0a33ade.jpg,w_6202983,bac9c4b6277848bc,"(1050, 780)",RGB,819000,1.3461538461538463,False,13
9232,f0b1b581.jpg,w_a335e80,aa1a84f896e1f4e5,"(1050, 403)",RGB,423150,2.6054590570719602,False,4
9233,f0b20755.jpg,w_8286350,bf1fc0e03d1f82c2,"(978, 652)",RGB,637656,1.5,False,1
9234,f0b5129d.jpg,w_2fd73d9,e9829269ac9d629f,"(1050, 402)",RGB,422100,2.611940298507463,False,3
9235,f0b8e93c.jpg,w_18eee6e,ea1a87e192a7b1e4,"(1050, 443)",RGB,465150,2.37020316027088,False,17
9236,f0beaf8a.jpg,w_97da401,a75949a6d8299e63,"(539, 308)",RGB,166012,1.75,False,3
9237,f0c9a860.jpg,w_6c23fcc,e3b47da5b1182c8e,"(1050, 574)",L,602700,1.829268292682927,False,2
9238,f0d8ad09.jpg,w_1310342,9e95b129c322df32,"(1050, 258)",RGB,270900,4.069767441860465,False,3
9240,f0eb9269.jpg,w_9e22ded,a49b99a675194e1e,"(229, 132)",RGB,30228,1.7348484848484849,False,3
9241,f0ecdfc3.jpg,w_434ad6a,f88387e16878da2d,"(1050, 700)",RGB,735000,1.5,False,7
9242,f0f09512.jpg,w_d234e6b,f601cbb2a5699a66,"(1050, 600)",RGB,630000,1.75,False,5
9243,f0fc6ffc.jpg,w_95874a5,ed3895ccc0f2d6a2,"(1050, 375)",RGB,393750,2.8,False,19
9244,f10191bd.jpg,new_whale,bf8c91a0e3585c1f,"(1050, 533)",RGB,559650,1.9699812382739212,True,810
9245,f101b6be.jpg,w_6c803bf,c89ea1f0b80d5acf,"(1050, 242)",RGB,254100,4.338842975206612,False,16
9246,f10f9df1.jpg,new_whale,ebca9094b56ed219,"(882, 588)",RGB,518616,1.5,True,810
9247,f111c18f.jpg,w_29f00ae,cc91333eccc3333c,"(1050, 700)",RGB,735000,1.5,False,2
9248,f1167748.jpg,w_77aca60,f0e30f1c792f5a84,"(821, 413)",RGB,339073,1.9878934624697338,False,1
9249,f130cb7d.jpg,w_aae82f8,b84e9128da2ddb33,"(1050, 456)",RGB,478800,2.3026315789473686,False,5
9250,f1357c4b.jpg,w_b7d5069,bbced0354f4a1662,"(1050, 451)",RGB,473550,2.328159645232816,False,18
9251,f1417d2f.jpg,w_423e872,bb0e90e4e720e9f8,"(1050, 291)",RGB,305550,3.6082474226804124,False,2
9252,f14a3a3e.jpg,w_2eb180f,ea4ee3d0d4eaca05,"(1050, 189)",RGB,198450,5.555555555555555,False,1
9255,f151605c.jpg,new_whale,ea9a95e5681ec6c1,"(830, 474)",RGB,393420,1.751054852320675,True,810
9256,f1568ff5.jpg,w_9874f0d,ae999966709d4b92,"(1050, 600)",L,630000,1.75,False,1
9257,f159ff18.jpg,w_120927e,b0c985767dc98666,"(1050, 450)",RGB,472500,2.3333333333333335,False,2
9258,f16597f6.jpg,w_d382236,bb4ec3f0f4a5a0a8,"(1050, 420)",RGB,441000,2.5,False,7
9259,f16ae534.jpg,w_bb37d93,ea9d85231e4d68da,"(1050, 353)",RGB,370650,2.9745042492917846,False,2
9260,f16edae0.jpg,w_a51a6d6,ae93d435ec3c8b06,"(1050, 435)",L,456750,2.413793103448276,False,1
9261,f1730cef.jpg,w_b0e05b1,e4db9524f1985cc3,"(1050, 600)",RGB,630000,1.75,False,16
9262,f176cfbe.jpg,w_ff94ad6,a8de91754c8a5fa2,"(720, 329)",RGB,236880,2.188449848024316,False,1
9265,f181488d.jpg,w_1272a31,ea922d82b596f0f4,"(1050, 910)",RGB,955500,1.1538461538461537,False,3
9266,f185694a.jpg,w_efe57c7,ce91a4798d7a1e13,"(1050, 285)",RGB,299250,3.6842105263157894,False,2
9267,f185b7aa.jpg,w_f50ee01,82d4799e07e1f529,"(1023, 438)",RGB,448074,2.335616438356164,False,1
9268,f192351d.jpg,w_977d881,b0c84f21c8ee3f5c,"(1050, 459)",RGB,481950,2.287581699346405,False,2
9269,f19697e2.jpg,w_78f2e92,a8c4f33ae49b43d2,"(1050, 412)",RGB,432600,2.5485436893203883,False,6
9270,f1971ef0.jpg,w_aa7e5f4,e499863968a69d8f,"(859, 573)",RGB,492207,1.4991273996509598,False,4
9271,f1a3ca8a.jpg,new_whale,a79be0fa66310d92,"(1050, 550)",RGB,577500,1.9090909090909092,True,810
9272,f1acd376.jpg,w_b688397,f11887e816e732e5,"(1050, 391)",RGB,410550,2.6854219948849103,False,6
9273,f1afbb48.jpg,w_22bcbd6,e9968760d9389e63,"(1050, 344)",RGB,361200,3.052325581395349,False,3
9274,f1b24b92.jpg,w_fe95ab8,f8f8c5e1c985869c,"(1050, 1574)",RGB,1652700,0.6670902160101652,False,4
9275,f1b728f9.jpg,w_654a5bb,e9db9665b9688223,"(1029, 420)",RGB,432180,2.45,False,10
9276,f1b7c15c.jpg,w_17ee910,eb3582b899e0b0cf,"(1050, 682)",RGB,716100,1.5395894428152492,False,16
9277,f1bebb68.jpg,w_80bae3a,e79188e2b70d98c7,"(1050, 600)",L,630000,1.75,False,1
9278,f1c2a103.jpg,w_735ce7d,acc3f23ccd23ca62,"(1050, 312)",RGB,327600,3.3653846153846154,False,4
9279,f1ca32dc.jpg,w_f3e3ca8,b089cdf3704c9f83,"(1050, 704)",RGB,739200,1.4914772727272727,False,1
9280,f1d0466d.jpg,w_7538a4c,bd0bd9863a598794,"(1050, 448)",RGB,470400,2.34375,False,4
9281,f1d9312a.jpg,new_whale,b44a97689e45f896,"(1050, 525)",RGB,551250,2.0,True,810
9282,f1eee252.jpg,w_57c14db,e70890b7e334cdb8,"(1050, 376)",RGB,394800,2.7925531914893615,False,3
9285,f20fefaa.jpg,w_affc813,c9265cc726f835d8,"(1050, 600)",RGB,630000,1.75,False,1
9286,f215c712.jpg,w_4a35b7b,ad18d0c33f23c8fc,"(970, 526)",L,510220,1.844106463878327,False,1
9287,f22669e6.jpg,w_63fc906,bacbc170724b4ab6,"(1000, 652)",RGB,652000,1.5337423312883436,False,1
9288,f229f39a.jpg,w_d1d8f98,eb9e81a0a8adb8ea,"(1050, 297)",L,311850,3.5353535353535355,False,2
9291,f23402ab.jpg,w_fec1fb5,e45b99643a0a35db,"(1050, 600)",RGB,630000,1.75,False,1
9292,f2451b82.jpg,w_74e15fc,df8482f22d9dce42,"(1050, 450)",RGB,472500,2.3333333333333335,False,3
9293,f2453bf5.jpg,w_b890652,bad6c160b5789a2b,"(1050, 292)",RGB,306600,3.595890410958904,False,3
9294,f24736ff.jpg,w_ce269ec,c2e8488bf3b4ed0b,"(1050, 599)",L,628950,1.7529215358931554,False,1
9295,f252e103.jpg,w_d63bf1f,b6818174bd689af6,"(1050, 450)",RGB,472500,2.3333333333333335,False,1
9296,f2549f83.jpg,w_452400e,8ad5f52c8e6b9a24,"(1050, 282)",RGB,296100,3.723404255319149,False,2
9297,f255197f.jpg,w_d37b55b,e2c9d6363d0f88ca,"(700, 418)",L,292600,1.674641148325359,False,3
9298,f255449f.jpg,w_8c605d2,e99496276d1a86e5,"(700, 500)",L,350000,1.4,False,3
9299,f25a65d4.jpg,w_754c69f,ebc892242f9eb661,"(1050, 600)",L,630000,1.75,False,1
9300,f25a9a21.jpg,w_6dc88a6,ec3b99ccc2d074ca,"(1050, 444)",RGB,466200,2.364864864864865,False,2
9301,f25c1da7.jpg,w_d68d206,fabbc183b229c994,"(1006, 671)",RGB,675026,1.4992548435171387,False,1
9302,f25d9acd.jpg,w_82bb763,ea9b8582f0e4e999,"(1050, 892)",RGB,936600,1.1771300448430493,False,1
9303,f25de75b.jpg,w_d28471d,e19ec9329669986d,"(1050, 366)",RGB,384300,2.8688524590163933,False,1
9304,f2677a33.jpg,w_71764b4,ef1ad725384e11ca,"(1050, 600)",RGB,630000,1.75,False,6
9305,f27a704d.jpg,w_9ca943b,afdbd0b42d098627,"(1000, 666)",RGB,666000,1.5015015015015014,False,15
9306,f27adaf7.jpg,w_9875c12,e18d9e6661999666,"(895, 450)",RGB,402750,1.988888888888889,False,8
9307,f27ea523.jpg,w_f0b4252,b242cdb5737f1e00,"(1050, 750)",L,787500,1.4,False,1
9308,f28beca0.jpg,w_97e63b3,e996a23d1b6259e8,"(1050, 580)",L,609000,1.8103448275862069,False,2
9310,f2921ca0.jpg,w_572033c,e61d99226658d9e6,"(700, 500)",L,350000,1.4,False,1
9311,f29bd1c3.jpg,w_24e2654,a9449b668365eda9,"(1050, 289)",RGB,303450,3.633217993079585,False,2
9312,f2a4a275.jpg,w_c94f464,bac580b6e1b8da4e,"(1050, 335)",RGB,351750,3.1343283582089554,False,2
9313,f2b5ad4c.jpg,w_7e1521a,9c83244ef326ceb3,"(1050, 662)",L,695100,1.5861027190332326,False,2
9314,f2c1244f.jpg,w_9a967cb,a98692acbdc2f0ec,"(1050, 600)",RGB,630000,1.75,False,2
9316,f2c71e6e.jpg,w_18eee6e,bfc9c0340fcab4a5,"(1000, 652)",RGB,652000,1.5337423312883436,False,17
9317,f2ca9b62.jpg,new_whale,95ccf896a778120f,"(1050, 525)",RGB,551250,2.0,True,810
9318,f2cf3e3f.jpg,w_c352046,ac4bd0adcba2b1e2,"(1050, 328)",RGB,344400,3.201219512195122,False,2
9319,f2d976c1.jpg,w_eea20c4,a91792e2295fa627,"(1050, 750)",RGB,787500,1.4,False,3
9321,f2da3f96.jpg,w_b4151b7,b30c87a3ecf264e1,"(1050, 410)",RGB,430500,2.5609756097560976,False,2
9322,f2dada6c.jpg,w_16ad10e,e1619e3ae321d91e,"(666, 409)",L,272394,1.628361858190709,False,1
9323,f2dcc885.jpg,w_ec38983,d7cd98b2214f5c4c,"(1050, 600)",RGB,630000,1.75,False,2
9324,f2ec136c.jpg,w_f19faeb,e37ecc91724cb143,"(1050, 600)",RGB,630000,1.75,False,20
9327,f3062391.jpg,w_82ec5f0,f98a8064bd798e63,"(868, 304)",RGB,263872,2.8552631578947367,False,2
9328,f306398f.jpg,w_552a16e,e89485e6798f53a8,"(1050, 600)",RGB,630000,1.75,False,4
9331,f30f1a19.jpg,w_516bedb,be6ac1c0b6b6340f,"(1028, 678)",L,696984,1.5162241887905605,False,5
9332,f30f4763.jpg,w_257856f,bf4fc2d1b4a32138,"(586, 335)",RGB,196310,1.7492537313432837,False,1
9333,f3151a32.jpg,w_3d0bc7a,bb4cc0f3346f4b18,"(1000, 667)",RGB,667000,1.4992503748125936,False,10
9334,f318c859.jpg,w_73321ab,be98c2f0780fc2b5,"(1050, 525)",RGB,551250,2.0,False,1
9335,f3235268.jpg,w_9ca943b,af83d03c2dcb3334,"(392, 225)",RGB,88200,1.7422222222222221,False,15
9336,f32a1c5d.jpg,w_1632307,fc8cc363782c949e,"(1050, 591)",RGB,620550,1.7766497461928934,False,4
9337,f32b1a56.jpg,w_0e25cf2,e886c1256aadd8b7,"(1050, 318)",L,333900,3.30188679245283,False,2
9338,f32f6809.jpg,w_9875c12,bc8ec3303dcf8274,"(1050, 591)",RGB,620550,1.7766497461928934,False,8
9339,f3339e83.jpg,w_fba3bde,ea959560589fa3f0,"(1050, 591)",RGB,620550,1.7766497461928934,False,13
9340,f339a49f.jpg,w_0e7cb1c,8de34e5e318cb872,"(822, 352)",RGB,289344,2.335227272727273,False,3
9341,f33f1df2.jpg,w_588d5d7,ba8f91f0f6330a38,"(838, 359)",RGB,300842,2.3342618384401113,False,1
9342,f33faf90.jpg,w_0652d70,b8d7d720681e9dc1,"(1050, 700)",RGB,735000,1.5,False,1
9343,f33fb779.jpg,w_4e0eaa1,93ec4c12fbac0679,"(926, 676)",RGB,625976,1.3698224852071006,False,2
9344,f3400e7e.jpg,w_ab4cae2,bbc8c437e1384e5a,"(636, 273)",RGB,173628,2.32967032967033,False,22
9347,f3445000.jpg,new_whale,bfc0b66a984f8266,"(1050, 326)",RGB,342300,3.2208588957055215,True,810
9348,f3485aa8.jpg,w_e6541e4,ba7a8ccd8f233312,"(695, 472)",L,328040,1.472457627118644,False,2
9349,f34bc241.jpg,w_e2bf793,fe8992303d8bf330,"(1050, 600)",RGB,630000,1.75,False,1
9350,f34e0f72.jpg,w_cc1f8bc,bfcad0b5213c8d89,"(1050, 489)",RGB,513450,2.147239263803681,False,2
9352,f35e1bb3.jpg,w_8b1ca89,ac0fd1247f837075,"(1000, 652)",RGB,652000,1.5337423312883436,False,3
9353,f363a31e.jpg,w_20eb13c,aadb95617a5e1390,"(1050, 450)",RGB,472500,2.3333333333333335,False,2
9354,f36d8486.jpg,w_2c46a73,bfc3d025c838cf32,"(1050, 534)",RGB,560700,1.9662921348314606,False,2
9355,f36f4581.jpg,w_fed0031,afc3d12d4ac4bc8a,"(1050, 700)",RGB,735000,1.5,False,2
9356,f376d409.jpg,w_1272a31,c21004dee6e2f4fd,"(1050, 206)",RGB,216300,5.097087378640777,False,3
9357,f3770a8c.jpg,w_e826a6f,f8979634294bd2b4,"(1050, 701)",RGB,736050,1.4978601997146932,False,11
9358,f383e0cf.jpg,w_9122179,8ff3b44bb22c9506,"(1050, 297)",RGB,311850,3.5353535353535355,False,5
9359,f3840c08.jpg,w_0f96780,bf4ac2b03d0bca72,"(1000, 666)",RGB,666000,1.5015015015015014,False,5
9360,f3910aa3.jpg,w_d9adb4f,b9d286614b96a778,"(1050, 630)",RGB,661500,1.6666666666666667,False,8
9361,f396c942.jpg,w_f18df18,bf5ac1c27238498f,"(792, 528)",RGB,418176,1.5,False,7
9362,f3999759.jpg,w_fe054f3,e6a1781e5721c6c7,"(913, 392)",RGB,357896,2.329081632653061,False,4
9363,f39baac9.jpg,new_whale,e498dbe3303c8fc1,"(1050, 439)",RGB,460950,2.3917995444191344,True,810
9364,f39d445f.jpg,w_38e4aae,9fc0b575880f6b92,"(1050, 369)",RGB,387450,2.845528455284553,False,10
9365,f39fcfa9.jpg,w_70daaba,a108d9a6629fdc67,"(1000, 667)",RGB,667000,1.4992503748125936,False,3
9366,f3a1377b.jpg,w_cc5fae7,b3ccdc33849ca31b,"(1050, 600)",L,630000,1.75,False,2
9368,f3a88715.jpg,w_6a78025,bf4fc1f06c4b128c,"(1007, 454)",L,457178,2.2180616740088106,False,2
9369,f3aabe58.jpg,w_d89f317,da87e0f48d630c4f,"(1050, 525)",RGB,551250,2.0,False,1
9372,f3d5e3f6.jpg,w_5ba417d,bbcc94f162f849d0,"(1050, 560)",RGB,588000,1.875,False,7
9373,f3e39b20.jpg,w_f86488a,8bdef4e1893a1a62,"(1050, 388)",RGB,407400,2.7061855670103094,False,6
9374,f3e3e22a.jpg,w_10ace22,b8dcc6a7301cce93,"(1050, 659)",RGB,691950,1.5933232169954477,False,2
9375,f3e6be96.jpg,w_0013924,e84c97f2681c9d4b,"(1000, 667)",RGB,667000,1.4992503748125936,False,3
9376,f3fbe7d8.jpg,w_7e728d8,b986a261ccbae653,"(1050, 213)",RGB,223650,4.929577464788732,False,1
9377,f404a7aa.jpg,w_6249f5d,bd263398c06cb66d,"(962, 550)",RGB,529100,1.749090909090909,False,3
9378,f4059fba.jpg,w_83f0b3f,f3c40c6fc3da34c4,"(1050, 438)",RGB,459900,2.3972602739726026,False,2
9379,f4063698.jpg,w_7554f44,9467679c9b638c98,"(1050, 700)",RGB,735000,1.5,False,26
9380,f40da9fb.jpg,w_676ddb0,afc29034cf5bd234,"(1050, 456)",RGB,478800,2.3026315789473686,False,3
9381,f4195276.jpg,w_9205d40,c0d02f8bc0343fdf,"(560, 373)",RGB,208880,1.5013404825737264,False,3
9382,f41ba5e6.jpg,w_7b5d0f0,aecad0b4ad2e8f41,"(1050, 464)",RGB,487200,2.2629310344827585,False,2
9383,f430ebda.jpg,w_9b6b87d,cf2b7290953a56e4,"(376, 165)",RGB,62040,2.278787878787879,False,3
9384,f43ba4f2.jpg,w_9875c12,bcc5c313573c6cc8,"(1050, 643)",RGB,675150,1.6329704510108864,False,8
9386,f449b546.jpg,w_11ca856,afd0d02f0edab321,"(1050, 600)",RGB,630000,1.75,False,1
9388,f44ffb82.jpg,w_94cd45e,b4c9cb2568b8d627,"(1050, 380)",RGB,399000,2.763157894736842,False,6
9389,f450ce21.jpg,w_50a6e73,debdc244433f8c92,"(900, 600)",RGB,540000,1.5,False,1
9390,f4662db4.jpg,w_f229b69,afd8c0b52c49de07,"(1050, 490)",RGB,514500,2.142857142857143,False,2
9391,f476dbfd.jpg,w_7a336b4,e8d2942d62da3d63,"(1050, 600)",L,630000,1.75,False,1
9392,f4779fcd.jpg,w_4b7b80b,ec9dc3b26c0dc362,"(1050, 421)",RGB,442050,2.494061757719715,False,13
9393,f47804f0.jpg,new_whale,ac099b86e671785e,"(700, 376)",L,263200,1.8617021276595744,True,810
9394,f4874e3d.jpg,w_b4732ef,e81c97a77a1c8d43,"(1050, 600)",RGB,630000,1.75,False,9
9395,f488f33b.jpg,w_28fa29e,da85e27d994a1743,"(1050, 268)",RGB,281400,3.917910447761194,False,3
9396,f489d44a.jpg,w_d635930,f688c9e6a23ccd19,"(700, 400)",L,280000,1.75,False,2
9397,f4931f24.jpg,w_c95a0ea,f84a93b0ac9f8d0b,"(978, 391)",RGB,382398,2.501278772378517,False,3
9398,f4981430.jpg,w_d234e6b,96694b9625e95a96,"(1050, 600)",RGB,630000,1.75,False,5
9399,f49a2db6.jpg,w_5b3f55f,e7979b098cc3a570,"(1050, 674)",RGB,707700,1.5578635014836795,False,1
9400,f49ec25c.jpg,w_c551c9d,a194c2ab3e49c7b6,"(840, 480)",L,403200,1.75,False,2
9401,f49ef100.jpg,w_cce0444,b38cccd3332cccc3,"(1050, 698)",RGB,732900,1.504297994269341,False,2
9402,f4a260b2.jpg,w_c5f9e78,fa4d90e2b76828da,"(700, 400)",L,280000,1.75,False,2
9403,f4a4897a.jpg,w_7bdfc11,fec8857068cfb4e0,"(1050, 603)",L,633150,1.7412935323383085,False,1
9404,f4afdaf9.jpg,w_8a31e6c,9bce5cb0c5a3c12d,"(1050, 886)",RGB,930300,1.18510158013544,False,3
9405,f4b0971a.jpg,w_5e99ca7,ffc980b2256d9a16,"(689, 219)",RGB,150891,3.146118721461187,False,1
9406,f4b61fa9.jpg,w_80245ee,ae8b96b493b08dd8,"(1050, 387)",RGB,406350,2.7131782945736433,False,2
9407,f4b91c83.jpg,w_c26f6db,bc30e1ef3c4883a7,"(1050, 600)",L,630000,1.75,False,1
9408,f4bb7bb0.jpg,w_773967d,82d46d93e4ec0d67,"(605, 259)",RGB,156695,2.335907335907336,False,1
9409,f4bc2ee9.jpg,w_7946258,bfcdd3a0681a4b52,"(1050, 374)",RGB,392700,2.807486631016043,False,1
9410,f4c47640.jpg,w_7427ace,be8385e069d85a3e,"(1050, 230)",RGB,241500,4.565217391304348,False,2
9412,f4d11234.jpg,w_a7ac222,ad1e93e0781b8fa4,"(1000, 667)",RGB,667000,1.4992503748125936,False,1
9413,f4d2a52b.jpg,w_272259b,ea9c8663b0689e6e,"(886, 283)",RGB,250738,3.1307420494699647,False,3
9414,f4d3624e.jpg,w_96fd936,b38cd3666138cc7c,"(1050, 750)",RGB,787500,1.4,False,4
9415,f4d6ec4e.jpg,w_fe95ab8,b6f28dcc19393986,"(1050, 1575)",RGB,1653750,0.6666666666666666,False,4
9416,f4d9699c.jpg,new_whale,d0d42f7b9e84e0f0,"(1050, 700)",RGB,735000,1.5,True,810
